tweet,clean,ingles,sent_TextBlob,sent_Vader,sent_flair
"RT @Anti_otan1984: Quien no se vacune no puede viajar, salir del país o de la ciudad, no puede ir a conciertos, a deportes de masas como el…","RT  Quien no se vacune no puede viajar, salir del país o de la ciudad, no puede ir a conciertos, a deportes de masas como el…","RT  Quien no se vacune no puede viajar, salir del país o de la ciudad, no puede ir a conciertos, a deportes de masas como el…",0.0,-0.6808,0.7202172875404358
RT @Dannyboy1961: No pos en la lista de Las Farmaceuticas no aparece México con solicitudes de compra de Vacuna.. todo lo que diga Loprz Eb…,RT  No pos en la lista de Las Farmaceuticas no aparece México con solicitudes de compra de Vacuna.. todo lo que diga Loprz Eb…,RT  No pos en la lista de Las Farmaceuticas no aparece México con solicitudes de compra de Vacuna.. todo lo que diga Loprz Eb…,0.0,-0.5267,-0.9674184322357178
"Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
https://t.co/xcToNoqbvA","Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
","Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
",0.1,0.0,-0.9433369636535645
"Que sea un #ViernesDeVinos para compartir con amigues prontamente que la vacuna ya está cerca!!

@daedeavellaneda 
@fdpailles 
@Delpetrolero 
@Balustrin 
@Sami25280250 
@CaletrioCarina 
@Yosoy_Laury 
@alejaabravo https://t.co/YpQ1FrLiQc","Que sea un  para compartir con amigues prontamente que la vacuna ya está cerca!!

 
 
 
 
 
 
 
 ","Que sea un  para compartir con amigues prontamente que la vacuna ya está cerca!!

 
 
 
 
 
 
 
 ",0.0,0.0,0.8776919841766357
RT @m_ebrard: Confirma la Secretaría de Salud ya  se recibió solicitud de autorización de la vacuna desarrollada por Pfizer tal y cual lo h…,RT  Confirma la Secretaría de Salud ya  se recibió solicitud de autorización de la vacuna desarrollada por Pfizer tal y cual lo h…,RT  Confirma la Secretaría de Salud ya  se recibió solicitud de autorización de la vacuna desarrollada por Pfizer tal y cual lo h…,0.0,0.0,0.9793460369110107
"#VacunaCovid19 #Aplicación El canciller Marcelo Ebrard, aseguró que el país está listo para que comience la aplicación de la vacuna contra el Covid 19 antes de diciembre, al mismo tiempo que en la Unión Europea. https://t.co/MrvmoEVGXb","  El canciller Marcelo Ebrard, aseguró que el país está listo para que comience la aplicación de la vacuna contra el Covid 19 antes de diciembre, al mismo tiempo que en la Unión Europea. ","  El canciller Marcelo Ebrard, aseguró que el país está listo para que comience la aplicación de la vacuna contra el Covid 19 antes de diciembre, al mismo tiempo que en la Unión Europea. ",0.0,0.0,0.97089684009552
"RT @Eldiamantenegro: Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. https://t.co/tkwNJpOONy","RT  Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ","RT  Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ",0.0,0.0,0.9988800883293152
RT @UldaricoChilito: Colombia es el país que más crece en deuda Pública en Suramérica y el país que más costoso comprará la vacuna del Covi…,RT  Colombia es el país que más crece en deuda Pública en Suramérica y el país que más costoso comprará la vacuna del Covi…,RT  Colombia es el país que más crece en deuda Pública en Suramérica y el país que más costoso comprará la vacuna del Covi…,0.0,0.0,0.9038196802139282
"RT @laradiodelsur: Denuncian en Brasil interferencia de Bolsonaro a vacuna china contra el COVID-19
https://t.co/qkG9lcptoQ https://t.co/WW…","RT  Denuncian en Brasil interferencia de Bolsonaro a vacuna china contra el COVID-19
 ","RT  Denuncian en Brasil interferencia de Bolsonaro a vacuna china contra el COVID-19
 ",0.0,0.0,-0.9822006225585938
RT @los10000videos: Le aplicaron la vacuna rusa https://t.co/w9FndMZatU,RT  Le aplicaron la vacuna rusa ,RT  Le aplicaron la vacuna rusa ,0.0,0.0,0.9531252980232239
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
RT @ConElMazoDando: Vacuna rusa EpiVacCorona garantiza  la inmunidad frente al covid-19 en un mes afirman expertos https://t.co/aLLkhlJNrK…,RT  Vacuna rusa EpiVacCorona garantiza  la inmunidad frente al covid-19 en un mes afirman expertos ,RT  Vacuna rusa EpiVacCorona garantiza  la inmunidad frente al covid-19 en un mes afirman expertos ,0.0,0.0,0.9971043467521667
"RT @ACMACABALLOS: Hoy tocó vacuna 💉caprina🐏 y ovina🐑

Se portaron de 💯 https://t.co/AmFNNwD4yz","RT  Hoy tocó vacuna 💉caprina🐏 y ovina🐑

Se portaron de 💯 ","RT  Hoy tocó vacuna 💉caprina🐏 y ovina🐑

Se portaron de 💯 ",0.0,0.0,0.9622148275375366
"RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT  🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT  🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…",0.0,0.0,-0.5189960598945618
RT @Yaquelin_Loyo: La Universidad de Oxford responde a dudas sobre la efectividad de su vacuna – El Correo https://t.co/SIERQ5KutJ,RT  La Universidad de Oxford responde a dudas sobre la efectividad de su vacuna – El Correo ,RT  La Universidad de Oxford responde a dudas sobre la efectividad de su vacuna – El Correo ,0.0,0.0,0.8562650680541992
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @Claudiashein: Buen día. Iniciamos como todos los días con reunión del gabinete de seguridad y justicia. Después, reunión de salud para…","RT  Buen día. Iniciamos como todos los días con reunión del gabinete de seguridad y justicia. Después, reunión de salud para…","RT  Buen día. Iniciamos como todos los días con reunión del gabinete de seguridad y justicia. Después, reunión de salud para…",0.0,0.0,0.8679336309432983
@JuanMa_Moreno @AndaluciaJunta Poca confianza veo yo en esta vacuna si no es capaz de proteger a los que se la ponen. O es que lo que da efectividad a la vacuna es el certificado?,  Poca confianza veo yo en esta vacuna si no es capaz de proteger a los que se la ponen. O es que lo que da efectividad a la vacuna es el certificado?,  Poca confianza veo yo en esta vacuna si no es capaz de proteger a los que se la ponen. O es que lo que da efectividad a la vacuna es el certificado?,0.0,-0.296,-0.8984901905059814
@El_Chamuco Eso de hay que tener cautela y prudencia me suena a que se van a hacer pendejos le van a negar el registro a Pfizer porque la vacuna es cara y pues Dos Bocas y el Tren Maya tienen prioridad, Eso de hay que tener cautela y prudencia me suena a que se van a hacer pendejos le van a negar el registro a Pfizer porque la vacuna es cara y pues Dos Bocas y el Tren Maya tienen prioridad, Eso de hay que tener cautela y prudencia me suena a que se van a hacer pendejos le van a negar el registro a Pfizer porque la vacuna es cara y pues Dos Bocas y el Tren Maya tienen prioridad,0.0,0.0,0.9856693744659424
"RT @Diario_16: 💉 Un error de fabricación genera dudas sobre la eficacia de la #vacuna de #AstraZeneca y #Oxford 👩🏼‍🔬

https://t.co/H7neBbTo…","RT  💉 Un error de fabricación genera dudas sobre la eficacia de la  de  y  👩🏼‍🔬

","RT  💉 Un error de fabricación genera dudas sobre la eficacia de la  de  y  👩🏼‍🔬

",0.0,-0.4019,-0.890567421913147
"@JACrespo1 @Heidydc No te preocupes!
Compramos la vacuna rusa... https://t.co/f7NwLbp4ya","  No te preocupes!
Compramos la vacuna rusa... ","  No te preocupes!
Compramos la vacuna rusa... ",0.0,-0.3595,-0.9291911125183105
@Paul_Emilio Sería bueno que no te metieras en temas que no entendés si tienes Tantas dudas deberías de ponerte a estudiar para que tenga voz y voto sobre este tema ya que son los especialistas los que van a indicar Cómo es el procedimiento de la vacuna, Sería bueno que no te metieras en temas que no entendés si tienes Tantas dudas deberías de ponerte a estudiar para que tenga voz y voto sobre este tema ya que son los especialistas los que van a indicar Cómo es el procedimiento de la vacuna, Sería bueno que no te metieras en temas que no entendés si tienes Tantas dudas deberías de ponerte a estudiar para que tenga voz y voto sobre este tema ya que son los especialistas los que van a indicar Cómo es el procedimiento de la vacuna,0.0,-0.5267,-0.7734360098838806
"@Foro_TV Dios quiera q así sea, nos urge la vacuna"," Dios quiera q así sea, nos urge la vacuna"," Dios quiera q así sea, nos urge la vacuna",0.0,0.0,-0.9561951160430908
A ver @fernandeznorona @_VicenteSerrano no que ya estaba la vacuna https://t.co/jXkia8TI2g,A ver   no que ya estaba la vacuna ,A ver   no que ya estaba la vacuna ,0.0,-0.296,-0.8036198019981384
RT @MuySuFrida: No tarda en decir #GatellAsesino que la vacuna solo sirve para lo que sirve y que es autoritarismo pedir a la ciudadanía qu…,RT  No tarda en decir  que la vacuna solo sirve para lo que sirve y que es autoritarismo pedir a la ciudadanía qu…,RT  No tarda en decir  que la vacuna solo sirve para lo que sirve y que es autoritarismo pedir a la ciudadanía qu…,0.0,-0.296,-0.9897328019142151
"RT @TVVnoticias: #27Nov Las Destacadas de hoy en #LEV:

🔴 Comisión Europea espera vacunar ciudadanos de la UE en diciembre

🔴 UE quiere que…","RT   Las Destacadas de hoy en 

🔴 Comisión Europea espera vacunar ciudadanos de la UE en diciembre

🔴 UE quiere que…","RT   Las Destacadas de hoy en 

🔴 Comisión Europea espera vacunar ciudadanos de la UE en diciembre

🔴 UE quiere que…",0.0,0.0,0.5297350287437439
Efectividad de la vacuna AstraZeneca podría deberse a errores de fabricación https://t.co/BOvLAM7fOs,Efectividad de la vacuna AstraZeneca podría deberse a errores de fabricación ,Efectividad de la vacuna AstraZeneca podría deberse a errores de fabricación ,0.0,0.0,0.6730989813804626
"Seguro todos los sucios políticos de Mierdena y sus familias recibirán la vacuna antes que nadie.
Para la ""prole"" hasta 2022. 
Y la insulsa de Viri asegurando que serán los ""ricos"", pues sí los nuevos ricos de Morena. https://t.co/K7zwht9fID","Seguro todos los sucios políticos de Mierdena y sus familias recibirán la vacuna antes que nadie.
Para la ""prole"" hasta 2022. 
Y la insulsa de Viri asegurando que serán los ""ricos"", pues sí los nuevos ricos de Morena. ","Seguro todos los sucios políticos de Mierdena y sus familias recibirán la vacuna antes que nadie.
Para la ""prole"" hasta 2022. 
Y la insulsa de Viri asegurando que serán los ""ricos"", pues sí los nuevos ricos de Morena. ",0.0,0.0,0.9941202998161316
"RT @VOANoticias: Moderna anuncia vacuna con casi 95% de efectividad, mientras aumentan casos y restricciones. Informa Verónica Villafañe, d…","RT  Moderna anuncia vacuna con casi 95% de efectividad, mientras aumentan casos y restricciones. Informa Verónica Villafañe, d…","RT  Moderna anuncia vacuna con casi 95% de efectividad, mientras aumentan casos y restricciones. Informa Verónica Villafañe, d…",0.0,0.0,0.9845114946365356
RT @AlmeidaPP_: Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,RT  Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,RT  Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,0.0,0.0,0.9858657121658325
"#vacuna Mi esposo da clases de #Piano online, les crea un #AulaVirtual para que no tengan que comprar libros ni partituras!Le encanta lo que hace ademas de tener estudios profesionales en el área
Si están interesados apóyenme con un RT 💘
@aneirozambrano1"," Mi esposo da clases de  online, les crea un  para que no tengan que comprar libros ni partituras!Le encanta lo que hace ademas de tener estudios profesionales en el área
Si están interesados apóyenme con un RT 💘
"," Mi esposo da clases de  online, les crea un  para que no tengan que comprar libros ni partituras!Le encanta lo que hace ademas de tener estudios profesionales en el área
Si están interesados apóyenme con un RT 💘
",0.0,0.5093,0.9676498770713806
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,0.0,0.4215,0.7959999442100525
"RT @VTVcanal8: Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

#100AñosAviac…","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

",0.0,0.0,0.9940302968025208
"RT @rimbaudarth: Son varios los países que han superado la pandemia sin necesidad de esperar a una vacuna. 

Si todo el aparato mediático e…","RT  Son varios los países que han superado la pandemia sin necesidad de esperar a una vacuna. 

Si todo el aparato mediático e…","RT  Son varios los países que han superado la pandemia sin necesidad de esperar a una vacuna. 

Si todo el aparato mediático e…",0.0,-0.5574,0.9336616396903992
@ClubAquiContigo @mhonividente @heraldodemexico Si que bien a los chiquitines #SantaClaus Trae la #Vacuna para el #coronavirus 👏👏🔮💞👏😊 #MhonienHeraldo  y los #ReyesMagos,   Si que bien a los chiquitines  Trae la  para el  👏👏🔮💞👏😊   y los ,   Si que bien a los chiquitines  Trae la  para el  👏👏🔮💞👏😊   y los ,0.0,0.8834,0.7805339694023132
RT @A3Noticias: Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,RT  Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,RT  Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,0.0,0.0,0.9695047736167908
"RT @FranAlabi: Es incómodo para un grupo pequeño ver como El Salvador obtiene la vacuna con igual prontitud que potencias mundiales.

Unive…","RT  Es incómodo para un grupo pequeño ver como El Salvador obtiene la vacuna con igual prontitud que potencias mundiales.

Unive…","RT  Es incómodo para un grupo pequeño ver como El Salvador obtiene la vacuna con igual prontitud que potencias mundiales.

Unive…",0.0,0.0,-0.8410373330116272
https://t.co/Q72g931jan a través de @CNNEE, a través de , a través de ,0.0,0.0,-0.9559975266456604
"RT @teleSURtv: Presidente de #Brasil🇧🇷, Jair Bolsonaro expresó que no tiene intenciones de aplicarse la vacuna contra el coronavirus Covid-…",RT  Presidente de  Jair Bolsonaro expresó que no tiene intenciones de aplicarse la vacuna contra el coronavirus Covid-…,RT  Presidente de  Jair Bolsonaro expresó que no tiene intenciones de aplicarse la vacuna contra el coronavirus Covid-…,0.0,-0.296,0.9495924711227417
RT @NexPanama: Las autoridades sanitarias y fabricantes de fármacos tienen que avisar a las personas que la vacunación contra el coronaviru…,RT  Las autoridades sanitarias y fabricantes de fármacos tienen que avisar a las personas que la vacunación contra el coronaviru…,RT  Las autoridades sanitarias y fabricantes de fármacos tienen que avisar a las personas que la vacunación contra el coronaviru…,0.0,0.0,0.9625544548034668
"@alferdez presi buenas tardes! Los enfermos inmunosuprimidos empezamos a circular normalmente sin vacuna? Las personas de riesgo a trabajar normalmente sin vacuna? Espero que no, por nuestra salud. Gracias"," presi buenas tardes! Los enfermos inmunosuprimidos empezamos a circular normalmente sin vacuna? Las personas de riesgo a trabajar normalmente sin vacuna? Espero que no, por nuestra salud. Gracias"," presi buenas tardes! Los enfermos inmunosuprimidos empezamos a circular normalmente sin vacuna? Las personas de riesgo a trabajar normalmente sin vacuna? Espero que no, por nuestra salud. Gracias",0.0,-0.8339,0.9605937600135803
"RT @Chelita_NI: Ojala un dia encuentren la vacuna para que se cure esta gente...

😂😂😂😂

https://t.co/M7svedZ84B","RT  Ojala un dia encuentren la vacuna para que se cure esta gente...

😂😂😂😂

","RT  Ojala un dia encuentren la vacuna para que se cure esta gente...

😂😂😂😂

",0.0,0.891,0.9638333320617676
"@cabal_a Hace tiempo leí a una científica española hablar muy bien del laboratorio ruso gamolenaya o algo así, y que la vacuna Sputnik , puede ser una opción muy seria."," Hace tiempo leí a una científica española hablar muy bien del laboratorio ruso gamolenaya o algo así, y que la vacuna Sputnik , puede ser una opción muy seria."," Hace tiempo leí a una científica española hablar muy bien del laboratorio ruso gamolenaya o algo así, y que la vacuna Sputnik , puede ser una opción muy seria.",0.0,0.0,-0.999675989151001
"RT @jaretos: ⚠️ FAVOR DE DEJAR DE ESTAR CHINGANDO (Y MINTIENDO)😁👇🏻

Pfizer se encargará de CADENA DE FRÍO para distribuir su vacuna en Méxi…","RT  ⚠️ FAVOR DE DEJAR DE ESTAR CHINGANDO (Y MINTIENDO)😁👇🏻

Pfizer se encargará de CADENA DE FRÍO para distribuir su vacuna en Méxi…","RT  ⚠️ FAVOR DE DEJAR DE ESTAR CHINGANDO (Y MINTIENDO)😁👇🏻

Pfizer se encargará de CADENA DE FRÍO para distribuir su vacuna en Méxi…",0.0,0.7531,0.9395797252655029
RT @MGPS2007: Pfizer ya entregó a Cofepris solicitud de registro sanitario de vacuna contra covid: Ssa // Pfizer has already submitted to C…,RT  Pfizer ya entregó a Cofepris solicitud de registro sanitario de vacuna contra covid: Ssa // Pfizer has already submitted to C…,RT  Pfizer ya entregó a Cofepris solicitud de registro sanitario de vacuna contra covid: Ssa // Pfizer has already submitted to C…,0.0,0.0,-0.9991613626480103
@AnaAngiolina @machotesur Jajjajajaja se me ocurren mejores planes q irse a poner la vacuna... así q hasta q llegue disfrutemos🤣,  Jajjajajaja se me ocurren mejores planes q irse a poner la vacuna... así q hasta q llegue disfrutemos🤣,  Jajjajajaja se me ocurren mejores planes q irse a poner la vacuna... así q hasta q llegue disfrutemos🤣,0.0,0.4939,-0.9983696341514587
"RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT  🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT  🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…",0.0,0.0,-0.5189960598945618
"RT @RicardoAlemanMx: Se los dije! Ayer, cuando @m_ebrard  presumió que en diciembre se aplicaría la vacuna contra Covid-19, dije que venía…","RT  Se los dije! Ayer, cuando   presumió que en diciembre se aplicaría la vacuna contra Covid-19, dije que venía…","RT  Se los dije! Ayer, cuando   presumió que en diciembre se aplicaría la vacuna contra Covid-19, dije que venía…",0.0,0.0,0.9516940116882324
"@nuevasideas @nayibbukele Vacuna que solo te da el 70%  de posibilidad de curar, pero la rusa da el 95% ñen fín este gobierno s3 caracteriza por siempre 💩💩","  Vacuna que solo te da el 70%  de posibilidad de curar, pero la rusa da el 95% ñen fín este gobierno s3 caracteriza por siempre 💩💩","  Vacuna que solo te da el 70%  de posibilidad de curar, pero la rusa da el 95% ñen fín este gobierno s3 caracteriza por siempre 💩💩",0.0,0.0,0.9879240393638611
"RT @doctor_papaya: Desde mayo el porcentaje de mortandad oficial es del 1%

12.000 muertos sobre 1.200.000 positivos.
1%

Es decir, que sob…","RT  Desde mayo el porcentaje de mortandad oficial es del 1%

12.000 muertos sobre 1.200.000 positivos.
1%

Es decir, que sob…","RT  Desde mayo el porcentaje de mortandad oficial es del 1%

12.000 muertos sobre 1.200.000 positivos.
1%

Es decir, que sob…",0.0,0.0,-0.875993549823761
"@SrblueSmile @Princes62913309 @quiquevilchis @m_ebrard Si tanto estas jodiendo y defendiendo aquí, pues entonces que seas el ejemplo, que por cierto en estos momentos se denuncia que Ebrard ha mentido México no esta en la lista de países que ya han solicitado la vacuna. 🧐","    Si tanto estas jodiendo y defendiendo aquí, pues entonces que seas el ejemplo, que por cierto en estos momentos se denuncia que Ebrard ha mentido México no esta en la lista de países que ya han solicitado la vacuna. 🧐","    Si tanto estas jodiendo y defendiendo aquí, pues entonces que seas el ejemplo, que por cierto en estos momentos se denuncia que Ebrard ha mentido México no esta en la lista de países que ya han solicitado la vacuna. 🧐",0.0,0.0516,-0.9961307048797607
"RT @Eldiamantenegro: Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. https://t.co/tkwNJpOONy","RT  Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ","RT  Ya andan distribuyendo la vacuna del Covid en Azcapotzalco e Iztapalapa, amigos. ",0.0,0.0,0.9988800883293152
"@canalN_ esas vacunas son estafa   ya que no han sido totalmente probadas  ,  es como la venta de  telefonos, van a cobrar cada año para ponerte otra vacuna,"," esas vacunas son estafa   ya que no han sido totalmente probadas  ,  es como la venta de  telefonos, van a cobrar cada año para ponerte otra vacuna,"," esas vacunas son estafa   ya que no han sido totalmente probadas  ,  es como la venta de  telefonos, van a cobrar cada año para ponerte otra vacuna,",0.0,-0.296,0.9040009379386902
"#Internacionales Director ejecutivo de @AstraZeneca anunció que es necesario realizar un estudio adicional de la vacuna contra el #Covid19, con el fin de evaluar su eficacia tras los cuestionamientos sobre la protección contra el coronavirus. 

Vía @AFPespanol https://t.co/c2nv4D0Mrk"," Director ejecutivo de  anunció que es necesario realizar un estudio adicional de la vacuna contra el  con el fin de evaluar su eficacia tras los cuestionamientos sobre la protección contra el coronavirus. 

Vía  "," Director ejecutivo de  anunció que es necesario realizar un estudio adicional de la vacuna contra el  con el fin de evaluar su eficacia tras los cuestionamientos sobre la protección contra el coronavirus. 

Vía  ",0.0,0.0,0.9810039401054382
"RT @TVVnoticias: 💉La farmacéutica AstraZeneca valora realizar un ""estudio adicional"" que valide los resultados de la eficacia de su vacuna…","RT  💉La farmacéutica AstraZeneca valora realizar un ""estudio adicional"" que valide los resultados de la eficacia de su vacuna…","RT  💉La farmacéutica AstraZeneca valora realizar un ""estudio adicional"" que valide los resultados de la eficacia de su vacuna…",0.0,0.0,0.9814406633377075
Segunda vacuna rusa tendrá inmunidad de al menos seis meses https://t.co/iuso71A4xs vía @primicias,Segunda vacuna rusa tendrá inmunidad de al menos seis meses  vía ,Segunda vacuna rusa tendrá inmunidad de al menos seis meses  vía ,0.0,0.0,0.9280139803886414
"RT @DonVocero: @econokafka @m_ebrard No Sergio, van a traer la vacuna en las pipas...el hijo de Bartlett acaba de ganar una licitación (pre…","RT    No Sergio, van a traer la vacuna en las pipas...el hijo de Bartlett acaba de ganar una licitación (pre…","RT    No Sergio, van a traer la vacuna en las pipas...el hijo de Bartlett acaba de ganar una licitación (pre…",0.0,-0.296,0.6709012985229492
"una curiosidad: cuando este la vacuna, ¿os vais a vacunar?","una curiosidad: cuando este la vacuna, ¿os vais a vacunar?","una curiosidad: cuando este la vacuna, ¿os vais a vacunar?",0.0,0.0,0.5587920546531677
RT @AlmeidaPP_: Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,RT  Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,RT  Hoy hemos tenido la oportunidad de visitar el Hospital La Paz acompañando al presidente del Gobierno en su primera visita a…,0.0,0.0,0.9858657121658325
Ahí esta su vacuna 🤘🏻 https://t.co/Isyt7kgaA9,Ahí esta su vacuna 🤘🏻 ,Ahí esta su vacuna 🤘🏻 ,0.0,0.0,-0.8807821273803711
"RT @DraTereGasca: No nos detengamos, te necesitamos para seguir.  Ayúdanos a seguir trabajando en la elaboración de la vacuna Quivax contra…","RT  No nos detengamos, te necesitamos para seguir.  Ayúdanos a seguir trabajando en la elaboración de la vacuna Quivax contra…","RT  No nos detengamos, te necesitamos para seguir.  Ayúdanos a seguir trabajando en la elaboración de la vacuna Quivax contra…",0.0,-0.296,0.9012752771377563
"RT @VTVcanal8: Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

#100AñosAviac…","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

",0.0,0.0,0.9940302968025208
"Illa, sobre la efectividad de la vacuna en mayores: ""No se administrará sin que sea segura y eficaz"" via: @65ymuchomas https://t.co/X0nidhAAun","Illa, sobre la efectividad de la vacuna en mayores: ""No se administrará sin que sea segura y eficaz"" via:  ","Illa, sobre la efectividad de la vacuna en mayores: ""No se administrará sin que sea segura y eficaz"" via:  ",0.0,-0.5574,-0.9992687106132507
"#vacuna YO ME PROTEJO Y CUIDO A LOS DEMÁS
#VACUNASOYPROTECCION https://t.co/nh9qU4AlGM"," YO ME PROTEJO Y CUIDO A LOS DEMÁS
 "," YO ME PROTEJO Y CUIDO A LOS DEMÁS
 ",0.0,0.0,0.9781977534294128
RT @A3Noticias: Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,RT  Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,RT  Las jeringuillas especiales con las que se inyectará la vacuna del coronavirus en todo el mundo se están fabricando en Hues…,0.0,0.0,0.9695047736167908
"RT @FranAlabi: La vacuna ingresará al país al tener la aprobación por los organismos correspondientes. 

-FDA
-EMA
-Health Canada
-Entre ot…","RT  La vacuna ingresará al país al tener la aprobación por los organismos correspondientes. 

-FDA
-EMA
-Health Canada
-Entre ot…","RT  La vacuna ingresará al país al tener la aprobación por los organismos correspondientes. 

-FDA
-EMA
-Health Canada
-Entre ot…",0.0,0.0,0.8224635720252991
RT @CesarMorenoH: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribución rápida si  s…,RT  United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribución rápida si  s…,RT  United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribución rápida si  s…,0.0,0.4215,0.972402811050415
"RT @VTVcanal8: Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

#100AñosAviac…","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

","RT  Rusia y farmacéutica de la India acuerdan producir más de 100 millones de dosis al año de la vacuna Sputnik V

",0.0,0.0,0.9940302968025208
"RT @laradiodelsur: Denuncian en Brasil interferencia de Bolsonaro a vacuna china contra el COVID-19
https://t.co/qkG9lcptoQ https://t.co/WW…","RT  Denuncian en Brasil interferencia de Bolsonaro a vacuna china contra el COVID-19
 ","RT  Denuncian en Brasil interferencia de Bolsonaro a vacuna china contra el COVID-19
 ",0.0,0.0,-0.9822006225585938
RT @Garcimonero: Mexico pide una vacuna contra el neoliberalismo porque ese es el origen de todas las enfermedades según López.,RT  Mexico pide una vacuna contra el neoliberalismo porque ese es el origen de todas las enfermedades según López.,RT  Mexico pide una vacuna contra el neoliberalismo porque ese es el origen de todas las enfermedades según López.,0.0,0.0,0.8292741179466248
